SL,ID,Year,  Market Capitalization  ,Market Cap Growth,de,df,roe,roa,roic,ta,cc,ffr,lf,ni,nig,tag,cg,ffrg,lfg
18,CFR,2008,"3,006,485,231",0.01483,0.83125,8.71592,0.128,0.015,0.021,0.92001516,0.067851275,-4.089354839,-10.79813249,207255000,-0.02271,0.92001516,0.067851275,-4.089354839,-10.79813249
18,CFR,2009,"2,997,009,200",-0.00315,0.46172,4.45404,0.097,0.011,0.016,-0.00158462,0.051538923,-0.037096774,-23.4155207,179034000,-0.13617,-0.00158462,0.051538923,-0.037096774,-23.4155207
18,CFR,2010,"3,724,569,310",0.24276,0.41201,2.07801,0.102,0.012,0.018,0.07526413,0.057877427,0.06516129,6.06811579,208764000,0.16606,0.07526413,0.057877427,0.06516129,6.06811579
18,CFR,2011,"3,240,485,860",-0.12997,0.41424,3.79912,0.099,0.011,0.018,0.18930096,0.085119028,-0.111612903,8.73132471,217535000,0.04201,0.18930096,0.085119028,-0.111612903,8.73132471
18,CFR,2012,"3,335,599,669",0.02935,0.32463,2.80086,0.1,0.011,0.016,0.00338707,0.081273135,0.092903226,4.94387983,237952000,0.09386,0.00338707,0.081273135,0.092903226,4.94387983
18,CFR,2013,"4,502,856,166",0.34994,0.35478,5.84941,0.094,0.01,0.015,0.31913634,0.061679646,-0.079354839,7.899735023,237866000,-0.0286,0.31913634,0.061679646,-0.079354839,7.899735023
18,CFR,2014,"4,454,451,946",-0.01075,0.36481,6.58659,0.098,0.01,0.015,0.11914151,0.075446636,0.037419355,4.565764439,277977000,0.16772,0.11914151,0.075446636,0.037419355,4.565764439
18,CFR,2015,"3,739,203,960",-0.16057,0.39077,4.51299,0.094,0.01,0.013,-0.0023696,0.064467186,0.118064516,1.082028275,279328000,0.00501,-0.0023696,0.064467186,0.118064516,1.082028275
18,CFR,2016,"5,554,947,918",0.4856,0.40403,2.73859,0.096,0.01,0.013,-0.00585918,0.057874364,0.299354839,1.23973597,304261000,0.09191,-0.00585918,0.057874364,0.299354839,1.23973597
18,CFR,2017,"5,978,519,073",0.07625,0.41923,2.71882,0.111,0.012,0.015,-0.00303749,0.067805067,0.761612903,0.431470995,364149000,0.20219,-0.00303749,0.067805067,0.761612903,0.431470995
18,CFR,2018,"5,623,241,164",-0.05943,0.47567,3.22599,0.135,0.014,0.018,-0.08514775,0.061834403,0.972580645,0.101179986,454918000,0.25491,-0.08514775,0.061834403,0.972580645,0.101179986
18,CFR,2019,"6,117,651,559",0.08792,0.49353,4.43375,0.115,0.013,0.016,0.00790062,0.049918222,-0.723225806,0.01556497,443599000,-0.02533,0.00790062,0.049918222,-0.723225806,0.01556497
18,CFR,2020,"5,482,805,101",-0.10377,0.54795,5.41013,0.08,0.008,0.011,0.57560369,0.143210333,-1.460967742,-7.588985688,331151000,-0.25696,0.57560369,0.143210333,-1.460967742,-7.588985688
18,CFR,2021,"8,032,551,059",0.46504,0.67325,5.07036,0.1,0.009,0.014,0.17559228,0.071445957,-0.010322581,15.91849214,443079000,0.34701,0.17559228,0.071445957,-0.010322581,15.91849214
19,CMA,2004,"10,407,571,200",0.05869,0.88854,4.86174,0.15,0.014,0.02,0.06269718,0.05064302,1.171935484,1.065023483,757000000,0.145234493,0.06269718,0.05064302,1.171935484,1.065023483
19,CMA,2005,"9,380,637,392",-0.09867,0.8528,6.05322,0.17,0.016,0.022,0.03770142,0.038972171,2.000967742,1.224294601,861000000,0.137384412,0.03770142,0.038972171,2.000967742,1.224294601
19,CMA,2006,"9,321,625,131",-0.00629,1.28857,8.17734,0.173,0.016,0.021,0.02666631,0.032639133,1.080967742,0.671091796,893000000,0.037166086,0.02666631,0.032639133,1.080967742,0.671091796
19,CMA,2007,"6,573,818,938",-0.29478,2.28181,14.15273,0.134,0.011,0.015,0.02634684,0.013461014,-0.993548387,-0.776062595,680000000,-0.238521837,0.02634684,0.013461014,-0.993548387,-0.776062595
19,CMA,2008,"2,987,144,916",-0.5456,2.35123,24.16092,0.034,0.003,0.003,0.92001516,0.067851275,-4.089354839,-10.79813249,213000000,-0.686764706,0.92001516,0.067851275,-4.089354839,-10.79813249
19,CMA,2009,"4,468,760,366",0.496,1.64077,678.41176,-0.017,-0.002,-0.002,-0.00158462,0.051538923,-0.037096774,-23.4155207,17000000,-0.920187793,-0.00158462,0.051538923,-0.037096774,-23.4155207
19,CMA,2010,"7,455,006,705",0.66825,1.082,4.87403,0.026,0.003,0.006,0.07526413,0.057877427,0.06516129,6.06811579,277000000,15.29411765,0.07526413,0.057877427,0.06516129,6.06811579
19,CMA,2011,"5,126,006,359",-0.31241,0.73005,7.42815,0.06,0.007,0.009,0.18930096,0.085119028,-0.111612903,8.73132471,393000000,0.418772563,0.18930096,0.085119028,-0.111612903,8.73132471
19,CMA,2012,"5,775,040,237",0.12662,0.69576,7.8282,0.073,0.008,0.012,0.00338707,0.081273135,0.092903226,4.94387983,521000000,0.325699746,0.00338707,0.081273135,0.092903226,4.94387983
19,CMA,2013,"8,695,574,155",0.50572,0.53091,5.17166,0.076,0.008,0.013,0.31913634,0.061679646,-0.079354839,7.899735023,541000000,0.038387716,0.31913634,0.061679646,-0.079354839,7.899735023
19,CMA,2014,"8,416,519,314",-0.03209,0.37706,4.9051,0.079,0.009,0.013,0.11914151,0.075446636,0.037419355,4.565764439,593000000,0.096118299,0.11914151,0.075446636,0.037419355,4.565764439
19,CMA,2015,"7,392,817,311",-0.12163,0.40754,4.13003,0.068,0.007,0.011,-0.0023696,0.064467186,0.118064516,1.082028275,521000000,-0.121416526,-0.0023696,0.064467186,0.118064516,1.082028275
19,CMA,2016,"11,732,831,636",0.58706,0.66508,13.26087,0.061,0.007,0.009,-0.00585918,0.057874364,0.299354839,1.23973597,477000000,-0.084452975,-0.00585918,0.057874364,0.299354839,1.23973597
19,CMA,2017,"15,097,564,449",0.28678,0.58169,4.55906,0.093,0.01,0.017,-0.00303749,0.067805067,0.761612903,0.431470995,743000000,0.557651992,-0.00303749,0.067805067,0.761612903,0.431470995
19,CMA,2018,"11,107,057,189",-0.26431,0.86679,4.26409,0.156,0.017,0.021,-0.08514775,0.061834403,0.972580645,0.101179986,1235000000,0.66218035,-0.08514775,0.061834403,0.972580645,0.101179986
19,CMA,2019,"10,343,073,464",-0.06878,1.00177,7.31076,0.163,0.017,0.02,0.00790062,0.049918222,-0.723225806,0.01556497,1202000000,-0.026720648,0.00790062,0.049918222,-0.723225806,0.01556497
19,CMA,2020,"7,769,447,971",-0.24883,0.71155,6.74676,0.062,0.006,0.008,0.57560369,0.143210333,-1.460967742,-7.588985688,497000000,-0.586522463,0.57560369,0.143210333,-1.460967742,-7.588985688
19,CMA,2021,"11,409,933,768",0.46856,0.35406,4.95745,0.143,0.013,0.02,0.17559228,0.071445957,-0.010322581,15.91849214,1168000000,1.350100604,0.17559228,0.071445957,-0.010322581,15.91849214
20,COLB,2004,"388,927,517",0.3402,0.45998,2.04907,0.13,0.012,0.017,0.06269718,0.05064302,1.171935484,1.065023483,22513000,0.153211761,0.06269718,0.05064302,1.171935484,1.065023483
20,COLB,2005,"451,405,449",0.16064,0.52724,2.90625,0.137,0.013,0.018,0.03770142,0.038972171,2.000967742,1.224294601,29631000,0.316172878,0.03770142,0.038972171,2.000967742,1.224294601
20,COLB,2006,"563,657,632",0.24867,0.98426,7.29209,0.134,0.013,0.017,0.02666631,0.032639133,1.080967742,0.671091796,32103000,0.083426142,0.02666631,0.032639133,1.080967742,0.671091796
20,COLB,2007,"531,989,779",-0.05618,0.8435,6.37383,0.109,0.011,0.015,0.02634684,0.013461014,-0.993548387,-0.776062595,32381000,0.008659627,0.02634684,0.013461014,-0.993548387,-0.776062595
20,COLB,2008,"216,541,012",-0.59296,0.60379,7.01353,0.015,0.002,0,0.92001516,0.067851275,-4.089354839,-10.79813249,5498000,-0.830209073,0.92001516,0.067851275,-4.089354839,-10.79813249
20,COLB,2009,"454,639,442",1.09955,0.28545,5.04991,-0.018,-0.003,-0.006,-0.00158462,0.051538923,-0.037096774,-23.4155207,-8371000,-2.522553656,-0.00158462,0.051538923,-0.037096774,-23.4155207
20,COLB,2010,"828,402,787",0.82211,0.2416,1.98785,0.038,0.006,0.007,0.07526413,0.057877427,0.06516129,6.06811579,25837000,-4.086489069,0.07526413,0.057877427,0.06516129,6.06811579
20,COLB,2011,"761,209,572",-0.08111,0.18965,2.01874,0.065,0.011,0.016,0.18930096,0.085119028,-0.111612903,8.73132471,48037000,0.859232883,0.18930096,0.085119028,-0.111612903,8.73132471
20,COLB,2012,"712,000,567",-0.06465,0.04142,0.26871,0.061,0.01,0.015,0.00338707,0.081273135,0.092903226,4.94387983,46143000,-0.039427941,0.00338707,0.081273135,0.092903226,4.94387983
20,COLB,2013,"1,409,402,816",0.9795,0.05849,0.92636,0.062,0.009,0.014,0.31913634,0.061679646,-0.079354839,7.899735023,60016000,0.30065232,0.31913634,0.061679646,-0.079354839,7.899735023
20,COLB,2014,"1,469,675,303",0.04276,0.26861,2.57786,0.073,0.011,0.016,0.11914151,0.075446636,0.037419355,4.565764439,81574000,0.359204212,0.11914151,0.075446636,0.037419355,4.565764439
20,COLB,2015,"1,876,820,180",0.27703,0.13544,1.18264,0.079,0.011,0.017,-0.0023696,0.064467186,0.118064516,1.082028275,98827000,0.211501214,-0.0023696,0.064467186,0.118064516,1.082028275
20,COLB,2016,"2,593,325,809",0.38177,0.0698,0.57836,0.083,0.011,0.017,-0.00585918,0.057874364,0.299354839,1.23973597,104866000,0.061106783,-0.00585918,0.057874364,0.299354839,1.23973597
20,COLB,2017,"2,535,730,288",-0.02221,0.06899,1.0006,0.077,0.011,0.018,-0.00303749,0.067805067,0.761612903,0.431470995,112828000,0.075925467,-0.00303749,0.067805067,0.761612903,0.431470995
20,COLB,2018,"2,658,524,655",0.04843,0.24394,2.05074,0.087,0.014,0.018,-0.08514775,0.061834403,0.972580645,0.101179986,172882000,0.532261495,-0.08514775,0.061834403,0.972580645,0.101179986
20,COLB,2019,"2,934,863,006",0.10394,0.48759,5.13913,0.091,0.014,0.018,0.00790062,0.049918222,-0.723225806,0.01556497,194451000,0.124761398,0.00790062,0.049918222,-0.723225806,0.01556497
20,COLB,2020,"2,570,642,368",-0.1241,0.04957,0.62387,0.068,0.01,0.013,0.57560369,0.143210333,-1.460967742,-7.588985688,154244000,-0.206771886,0.57560369,0.143210333,-1.460967742,-7.588985688
20,COLB,2021,"2,569,284,274",-0.00053,0.04391,0.46435,0.085,0.011,0.015,0.17559228,0.071445957,-0.010322581,15.91849214,202820000,0.314929592,0.17559228,0.071445957,-0.010322581,15.91849214
